"IRESTAURANT","SHIFTDATE","CREATETIME","STARTTIME","CLOSETIME","SHIFTLOADDATETIME","PROC_DATE"
"599","2023-04-20 00:00:00.000","2023-04-19 21:41:24.000","2023-04-20 13:48:10.000","2023-04-20 21:39:47.000","2023-04-20 21:49:28.000","2023-04-21 05:30:46.977"
"598","2023-04-20 00:00:00.000","2023-04-19 21:39:29.000","2023-04-20 12:02:08.000","2023-04-20 21:56:38.000","2023-04-20 21:58:56.000","2023-04-21 05:30:46.977"
"595","2023-04-20 00:00:00.000","2023-04-19 21:51:50.000","2023-04-20 12:37:37.000","2023-04-20 21:07:48.000","2023-04-20 21:12:49.000","2023-04-21 05:30:46.977"
"611","2023-04-20 00:00:00.000","2023-04-19 21:30:18.000","2023-04-20 12:36:00.000","2023-04-20 21:31:45.000","2023-04-20 21:45:28.000","2023-04-21 05:30:46.977"
"613","2023-04-20 00:00:00.000","2023-04-19 21:59:11.000","2023-04-20 12:22:00.000","2023-04-20 21:52:50.000","2023-04-20 21:56:10.000","2023-04-21 05:30:46.977"
"609","2023-04-20 00:00:00.000","2023-04-19 22:22:43.000","2023-04-20 13:42:45.000","2023-04-20 22:23:42.000","2023-04-20 22:27:48.000","2023-04-21 05:30:46.977"
"614","2023-04-20 00:00:00.000","2023-04-19 21:25:20.000","2023-04-20 16:01:39.000","2023-04-20 22:22:19.000","2023-04-20 22:22:44.000","2023-04-21 05:30:46.977"
"149","2023-04-20 00:00:00.000","2023-04-19 21:49:44.000","2023-04-20 11:09:52.000","2023-04-20 21:31:53.000","2023-04-20 21:44:50.000","2023-04-21 05:30:46.977"
"627","2023-04-20 00:00:00.000","2023-04-19 21:13:51.000","2023-04-20 13:43:10.000","2023-04-20 21:33:36.000","2023-04-20 21:45:45.000","2023-04-21 05:30:46.977"
"626","2023-04-20 00:00:00.000","2023-04-19 22:06:57.000","2023-04-20 11:55:55.000","2023-04-20 21:49:15.000","2023-04-20 21:51:23.000","2023-04-21 05:30:46.977"
"622","2023-04-20 00:00:00.000","2023-04-19 21:53:12.000","2023-04-20 12:12:10.000","2023-04-20 21:49:32.000","2023-04-20 21:54:26.000","2023-04-21 05:30:46.977"
"628","2023-04-20 00:00:00.000","2023-04-19 22:07:54.000","2023-04-20 13:43:15.000","2023-04-20 22:22:32.000","2023-04-20 22:27:39.000","2023-04-21 05:30:46.977"
"629","2023-04-20 00:00:00.000","2023-04-19 21:42:11.000","2023-04-20 12:41:35.000","2023-04-20 22:08:31.000","2023-04-20 22:09:24.000","2023-04-21 05:30:46.977"
"625","2023-04-20 00:00:00.000","2023-04-19 21:01:18.000","2023-04-20 12:36:01.000","2023-04-20 21:14:33.000","2023-04-20 21:18:38.000","2023-04-21 05:30:46.977"
"624","2023-04-20 00:00:00.000","2023-04-19 21:21:53.000","2023-04-20 13:26:49.000","2023-04-20 21:39:52.000","2023-04-20 21:48:15.000","2023-04-21 05:30:46.977"
"623","2023-04-20 00:00:00.000","2023-04-19 22:20:18.000","2023-04-20 12:59:58.000","2023-04-20 22:27:09.000","2023-04-20 22:29:25.000","2023-04-21 05:30:46.977"
"621","2023-04-20 00:00:00.000","2023-04-19 22:52:39.000","2023-04-20 13:07:26.000","2023-04-20 22:47:34.000","2023-04-20 22:48:49.000","2023-04-21 05:30:46.977"
"635","2023-04-20 00:00:00.000","2023-04-19 22:01:47.000","2023-04-20 12:45:53.000","2023-04-20 22:15:31.000","2023-04-20 22:20:31.000","2023-04-21 05:30:46.977"
"150","2023-04-20 00:00:00.000","2023-04-19 21:31:40.000","2023-04-20 11:56:55.000","2023-04-20 21:31:33.000","2023-04-20 21:44:46.000","2023-04-21 05:30:46.977"
"643","2023-04-20 00:00:00.000","2023-04-19 22:47:17.000","2023-04-20 12:25:42.000","2023-04-20 21:49:07.000","2023-04-20 21:54:16.000","2023-04-21 05:30:46.977"
"636","2023-04-20 00:00:00.000","2023-04-19 21:17:54.000","2023-04-20 12:34:25.000","2023-04-20 21:12:54.000","2023-04-20 21:17:34.000","2023-04-21 05:30:46.977"
"646","2023-04-20 00:00:00.000","2023-04-19 21:01:51.000","2023-04-20 13:09:01.000","2023-04-20 21:35:21.000","2023-04-20 21:48:11.000","2023-04-21 05:30:46.977"
"644","2023-04-20 00:00:00.000","2023-04-19 21:48:50.000","2023-04-20 12:55:18.000","2023-04-20 22:20:33.000","2023-04-20 22:23:25.000","2023-04-21 05:30:46.977"
"651","2023-04-20 00:00:00.000","2023-04-19 23:12:21.000","2023-04-20 12:15:40.000","2023-04-20 22:33:58.000","2023-04-20 22:38:18.000","2023-04-21 05:30:46.977"
"655","2023-04-20 00:00:00.000","2023-04-19 21:17:20.000","2023-04-20 10:38:26.000","2023-04-20 21:39:02.000","2023-04-20 21:47:39.000","2023-04-21 05:30:46.977"
"654","2023-04-20 00:00:00.000","2023-04-19 22:03:13.000","2023-04-20 12:47:13.000","2023-04-20 22:30:15.000","2023-04-20 22:32:46.000","2023-04-21 05:30:46.977"
"645","2023-04-20 00:00:00.000","2023-04-19 21:47:15.000","2023-04-20 11:53:54.000","2023-04-20 21:45:51.000","2023-04-20 21:50:23.000","2023-04-21 05:30:46.977"
"337","2023-04-20 00:00:00.000","2023-04-19 21:44:44.000","2023-04-20 12:52:11.000","2023-04-20 21:41:12.000","2023-04-20 21:49:52.000","2023-04-21 08:43:53.043"
"340","2023-04-20 00:00:00.000","2023-04-19 22:19:37.000","2023-04-20 12:52:11.000","2023-04-20 22:17:26.000","2023-04-20 22:19:14.000","2023-04-21 08:43:53.043"
"338","2023-04-20 00:00:00.000","2023-04-19 22:07:02.000","2023-04-20 11:50:23.000","2023-04-20 21:35:54.000","2023-04-20 21:45:55.000","2023-04-21 08:43:53.043"
"339","2023-04-20 00:00:00.000","2023-04-19 21:30:06.000","2023-04-20 12:29:04.000","2023-04-20 21:28:33.000","2023-04-20 21:43:47.000","2023-04-21 08:43:53.043"
"403","2023-04-20 00:00:00.000","2023-04-19 21:21:49.000","2023-04-20 09:13:19.000","2023-04-20 21:28:08.000","2023-04-20 21:43:43.000","2023-04-21 08:43:53.043"
"180","2023-04-20 00:00:00.000","2023-04-19 21:59:52.000","2023-04-20 11:43:22.000","2023-04-20 21:58:39.000","2023-04-21 08:31:42.000","2023-04-21 08:43:53.043"
"407","2023-04-20 00:00:00.000","2023-04-19 21:56:19.000","2023-04-20 13:02:44.000","2023-04-20 21:53:54.000","2023-04-20 21:58:05.000","2023-04-21 08:43:53.043"
"238","2023-04-20 00:00:00.000","2023-04-19 23:04:07.000","2023-04-20 12:30:12.000","2023-04-20 21:52:11.000","2023-04-20 21:54:29.000","2023-04-21 08:43:53.043"
"83","2023-04-20 00:00:00.000","2023-04-19 21:15:25.000","2023-04-20 12:25:45.000","2023-04-20 22:33:26.000","2023-04-20 22:38:23.000","2023-04-21 08:43:53.043"
"425","2023-04-20 00:00:00.000","2023-04-19 22:46:08.000","2023-04-20 12:06:55.000","2023-04-20 22:38:25.000","2023-04-20 22:39:01.000","2023-04-21 08:43:53.043"
"36","2023-04-20 00:00:00.000","2023-04-19 21:46:03.000","2023-04-20 12:33:14.000","2023-04-20 21:49:55.000","2023-04-20 21:53:55.000","2023-04-21 08:43:53.043"
"105","2023-04-20 00:00:00.000","2023-04-19 22:24:26.000","2023-04-20 11:53:24.000","2023-04-20 22:11:22.000","2023-04-20 22:14:02.000","2023-04-21 08:43:53.043"
"244","2023-04-20 00:00:00.000","2023-04-19 21:15:59.000","2023-04-20 11:55:59.000","2023-04-20 21:13:36.000","2023-04-20 21:14:41.000","2023-04-21 08:43:53.043"
"38","2023-04-20 00:00:00.000","2023-04-19 21:44:01.000","2023-04-20 12:14:32.000","2023-04-20 21:45:18.000","2023-04-20 21:50:35.000","2023-04-21 08:43:53.043"
"274","2023-04-20 00:00:00.000","2023-04-19 21:06:28.000","2023-04-20 12:56:30.000","2023-04-20 22:27:35.000","2023-04-20 22:31:42.000","2023-04-21 08:43:53.043"
"341","2023-04-20 00:00:00.000","2023-04-19 21:40:54.000","2023-04-20 12:54:18.000","2023-04-20 21:55:22.000","2023-04-20 21:58:20.000","2023-04-21 08:43:53.043"
"44","2023-04-20 00:00:00.000","2023-04-19 22:30:57.000","2023-04-20 11:31:25.000","2023-04-20 21:33:57.000","2023-04-20 21:46:16.000","2023-04-21 08:43:53.043"
"128","2023-04-20 00:00:00.000","2023-04-19 21:52:30.000","2023-04-20 11:54:53.000","2023-04-20 21:33:42.000","2023-04-20 21:46:36.000","2023-04-21 08:43:53.043"
"190","2023-04-20 00:00:00.000","2023-04-19 21:45:25.000","2023-04-20 12:02:35.000","2023-04-20 21:28:57.000","2023-04-20 21:44:37.000","2023-04-21 08:43:53.043"
"43","2023-04-20 00:00:00.000","2023-04-19 21:40:24.000","2023-04-20 12:23:03.000","2023-04-20 21:41:47.000","2023-04-20 21:49:04.000","2023-04-21 08:43:53.043"
"41","2023-04-20 00:00:00.000","2023-04-19 21:32:05.000","2023-04-20 12:15:34.000","2023-04-20 21:57:57.000","2023-04-20 22:00:59.000","2023-04-21 08:43:53.043"
"447","2023-04-20 00:00:00.000","2023-04-19 22:44:06.000","2023-04-20 12:26:20.000","2023-04-20 22:28:41.000","2023-04-20 22:31:12.000","2023-04-21 08:43:53.043"
"333","2023-04-20 00:00:00.000","2023-04-19 22:23:23.000","2023-04-20 13:23:07.000","2023-04-20 22:54:37.000","2023-04-20 22:59:25.000","2023-04-21 08:43:53.043"
"245","2023-04-20 00:00:00.000","2023-04-19 21:18:18.000","2023-04-20 11:47:30.000","2023-04-20 22:24:09.000","2023-04-20 22:26:03.000","2023-04-21 08:43:53.043"
"173","2023-04-20 00:00:00.000","2023-04-19 22:55:41.000","2023-04-20 12:25:57.000","2023-04-20 23:32:24.000","2023-04-20 23:37:20.000","2023-04-21 08:43:53.043"
"451","2023-04-20 00:00:00.000","2023-04-19 22:02:57.000","2023-04-20 13:00:26.000","2023-04-20 22:17:00.000","2023-04-20 22:22:03.000","2023-04-21 08:43:53.043"
"311","2023-04-20 00:00:00.000","2023-04-19 21:47:48.000","2023-04-20 11:27:28.000","2023-04-20 21:36:39.000","2023-04-20 21:48:19.000","2023-04-21 08:43:53.043"
"388","2023-04-20 00:00:00.000","2023-04-19 21:50:24.000","2023-04-20 12:47:29.000","2023-04-20 21:30:09.000","2023-04-20 21:44:42.000","2023-04-21 08:43:53.043"
"42","2023-04-20 00:00:00.000","2023-04-19 21:46:44.000","2023-04-20 12:27:41.000","2023-04-20 22:09:22.000","2023-04-20 22:10:35.000","2023-04-21 08:43:53.043"
"380","2023-04-20 00:00:00.000","2023-04-19 21:39:18.000","2023-04-20 12:22:10.000","2023-04-20 21:59:49.000","2023-04-20 22:04:29.000","2023-04-21 08:43:53.043"
"85","2023-04-20 00:00:00.000","2023-04-19 21:21:52.000","2023-04-20 11:12:00.000","2023-04-20 21:53:05.000","2023-04-20 21:56:18.000","2023-04-21 08:43:53.043"
"283","2023-04-20 00:00:00.000","2023-04-19 21:49:34.000","2023-04-20 12:28:03.000","2023-04-20 22:05:51.000","2023-04-20 22:07:26.000","2023-04-21 08:43:53.043"
"80","2023-04-20 00:00:00.000","2023-04-19 22:11:02.000","2023-04-20 10:58:58.000","2023-04-20 22:27:43.000","2023-04-20 22:29:58.000","2023-04-21 08:43:53.043"
"221","2023-04-20 00:00:00.000","2023-04-19 22:00:51.000","2023-04-20 11:02:29.000","2023-04-20 21:30:05.000","2023-04-20 21:44:16.000","2023-04-21 08:43:53.043"
"389","2023-04-20 00:00:00.000","2023-04-19 22:52:52.000","2023-04-20 10:19:58.000","2023-04-20 22:50:41.000","2023-04-20 22:51:25.000","2023-04-21 08:43:53.043"
"343","2023-04-20 00:00:00.000","2023-04-19 22:09:57.000","2023-04-20 12:18:17.000","2023-04-20 21:58:18.000","2023-04-20 22:00:31.000","2023-04-21 08:43:53.043"
"342","2023-04-20 00:00:00.000","2023-04-19 21:50:52.000","2023-04-20 12:46:29.000","2023-04-20 21:47:35.000","2023-04-20 21:51:18.000","2023-04-21 08:43:53.043"
"309","2023-04-20 00:00:00.000","2023-04-19 21:54:55.000","2023-04-20 11:54:15.000","2023-04-20 22:10:34.000","2023-04-20 22:14:09.000","2023-04-21 08:43:53.043"
"371","2023-04-20 00:00:00.000","2023-04-19 22:56:55.000","2023-04-20 12:09:36.000","2023-04-20 22:31:40.000","2023-04-20 22:35:04.000","2023-04-21 08:43:53.043"
"361","2023-04-20 00:00:00.000","2023-04-19 21:05:54.000","2023-04-20 12:58:35.000","2023-04-20 21:49:07.000","2023-04-20 21:54:20.000","2023-04-21 08:43:53.043"
"452","2023-04-20 00:00:00.000","2023-04-19 21:33:26.000","2023-04-20 12:10:13.000","2023-04-20 21:51:45.000","2023-04-20 21:52:37.000","2023-04-21 08:43:53.043"
"241","2023-04-20 00:00:00.000","2023-04-19 21:37:05.000","2023-04-20 13:06:22.000","2023-04-20 21:45:32.000","2023-04-20 21:50:15.000","2023-04-21 08:43:53.043"
"214","2023-04-20 00:00:00.000","2023-04-19 21:56:04.000","2023-04-20 16:20:34.000","2023-04-20 21:40:18.000","2023-04-20 21:49:09.000","2023-04-21 08:43:53.043"
"50","2023-04-20 00:00:00.000","2023-04-19 22:07:21.000","2023-04-20 12:34:31.000","2023-04-20 22:08:35.000","2023-04-20 22:12:57.000","2023-04-21 08:43:53.043"
"321","2023-04-20 00:00:00.000","2023-04-19 21:41:10.000","2023-04-20 15:32:58.000","2023-04-20 21:43:03.000","2023-04-20 21:49:47.000","2023-04-21 08:43:53.043"
"49","2023-04-20 00:00:00.000","2023-04-19 23:39:13.000","2023-04-20 12:36:57.000","2023-04-20 22:38:53.000","2023-04-20 22:40:15.000","2023-04-21 08:43:53.043"
"276","2023-04-20 00:00:00.000","2023-04-19 22:18:14.000","2023-04-20 11:52:15.000","2023-04-20 22:30:12.000","2023-04-20 22:36:38.000","2023-04-21 08:43:53.043"
"178","2023-04-20 00:00:00.000","2023-04-19 21:49:47.000","2023-04-20 13:26:04.000","2023-04-20 21:51:28.000","2023-04-20 21:53:28.000","2023-04-21 08:43:53.043"
"147","2023-04-20 00:00:00.000","2023-04-19 21:40:24.000","2023-04-20 12:57:08.000","2023-04-20 22:09:27.000","2023-04-20 22:12:28.000","2023-04-21 08:43:53.043"
"446","2023-04-20 00:00:00.000","2023-04-19 21:30:01.000","2023-04-20 12:58:34.000","2023-04-20 21:54:18.000","2023-04-20 21:57:15.000","2023-04-21 08:43:53.043"
"344","2023-04-20 00:00:00.000","2023-04-19 21:51:44.000","2023-04-20 12:48:33.000","2023-04-20 21:35:18.000","2023-04-20 21:45:51.000","2023-04-21 08:43:53.043"
"347","2023-04-20 00:00:00.000","2023-04-19 22:08:25.000","2023-04-20 13:50:35.000","2023-04-20 22:03:18.000","2023-04-20 22:07:22.000","2023-04-21 08:43:53.043"
"381","2023-04-20 00:00:00.000","2023-04-19 21:20:08.000","2023-04-20 12:04:00.000","2023-04-20 21:21:50.000","2023-04-20 21:42:14.000","2023-04-21 08:43:53.043"
"430","2023-04-20 00:00:00.000","2023-04-19 21:30:15.000","2023-04-20 11:47:24.000","2023-04-20 22:18:35.000","2023-04-20 22:22:41.000","2023-04-21 08:43:53.043"
"330","2023-04-20 00:00:00.000","2023-04-19 22:29:51.000","2023-04-20 12:43:24.000","2023-04-20 22:03:25.000","2023-04-20 22:05:46.000","2023-04-21 08:43:53.043"
"406","2023-04-20 00:00:00.000","2023-04-19 22:10:51.000","2023-04-20 11:21:15.000","2023-04-20 21:36:11.000","2023-04-20 21:47:27.000","2023-04-21 08:43:53.043"
"281","2023-04-20 00:00:00.000","2023-04-19 21:32:36.000","2023-04-20 13:00:59.000","2023-04-20 21:33:28.000","2023-04-20 21:45:32.000","2023-04-21 08:43:53.043"
"182","2023-04-20 00:00:00.000","2023-04-19 21:46:14.000","2023-04-20 11:36:00.000","2023-04-20 22:06:31.000","2023-04-20 22:10:22.000","2023-04-21 08:43:53.043"
"152","2023-04-20 00:00:00.000","2023-04-19 22:01:21.000","2023-04-20 12:10:17.000","2023-04-20 21:57:44.000","2023-04-20 22:00:40.000","2023-04-21 08:43:53.043"
"374","2023-04-20 00:00:00.000","2023-04-19 21:55:33.000","2023-04-20 11:44:32.000","2023-04-20 21:46:05.000","2023-04-20 21:51:12.000","2023-04-21 08:43:53.043"
"223","2023-04-20 00:00:00.000","2023-04-19 21:49:36.000","2023-04-20 14:12:52.000","2023-04-20 21:40:02.000","2023-04-20 21:48:58.000","2023-04-21 08:43:53.043"
"237","2023-04-20 00:00:00.000","2023-04-19 21:26:06.000","2023-04-20 12:44:00.000","2023-04-20 21:24:08.000","2023-04-20 21:43:27.000","2023-04-21 08:43:53.043"
"302","2023-04-20 00:00:00.000","2023-04-19 22:20:51.000","2023-04-20 11:30:57.000","2023-04-20 21:50:49.000","2023-04-20 21:51:31.000","2023-04-21 08:43:53.043"
"151","2023-04-20 00:00:00.000","2023-04-19 21:47:59.000","2023-04-20 12:51:31.000","2023-04-20 21:29:06.000","2023-04-20 21:44:33.000","2023-04-21 08:43:53.043"
"358","2023-04-20 00:00:00.000","2023-04-19 21:29:07.000","2023-04-20 13:35:32.000","2023-04-20 21:33:15.000","2023-04-20 21:45:42.000","2023-04-21 08:43:53.043"
"172","2023-04-20 00:00:00.000","2023-04-19 21:32:22.000","2023-04-20 12:24:45.000","2023-04-20 21:31:30.000","2023-04-20 21:44:55.000","2023-04-21 08:43:53.043"
"184","2023-04-20 00:00:00.000","2023-04-19 21:32:36.000","2023-04-20 11:26:30.000","2023-04-20 21:28:23.000","2023-04-20 21:44:26.000","2023-04-21 08:43:53.043"
"376","2023-04-20 00:00:00.000","2023-04-19 21:32:43.000","2023-04-20 11:34:38.000","2023-04-20 21:00:43.000","2023-04-20 21:03:14.000","2023-04-21 08:43:53.043"
"271","2023-04-20 00:00:00.000","2023-04-19 21:22:07.000","2023-04-20 11:09:01.000","2023-04-20 21:42:35.000","2023-04-20 21:50:07.000","2023-04-21 08:43:53.043"
"397","2023-04-20 00:00:00.000","2023-04-19 21:32:05.000","2023-04-20 11:54:21.000","2023-04-20 21:15:36.000","2023-04-20 21:18:41.000","2023-04-21 08:43:53.043"
"34","2023-04-20 00:00:00.000","2023-04-19 22:52:29.000","2023-04-20 13:16:54.000","2023-04-20 22:29:11.000","2023-04-20 22:30:29.000","2023-04-21 08:43:53.043"
"375","2023-04-20 00:00:00.000","2023-04-19 21:48:03.000","2023-04-20 13:34:27.000","2023-04-20 21:35:38.000","2023-04-21 08:18:33.000","2023-04-21 08:43:53.043"
"255","2023-04-20 00:00:00.000","2023-04-19 21:54:02.000","2023-04-20 19:25:41.000","2023-04-20 22:08:32.000","2023-04-20 22:12:44.000","2023-04-21 08:43:53.043"
"239","2023-04-20 00:00:00.000","2023-04-19 21:38:00.000","2023-04-20 13:46:27.000","2023-04-20 21:48:52.000","2023-04-20 21:51:43.000","2023-04-21 08:43:53.043"
"282","2023-04-20 00:00:00.000","2023-04-19 22:20:42.000","2023-04-20 14:24:07.000","2023-04-20 21:40:09.000","2023-04-20 21:49:18.000","2023-04-21 08:43:53.043"
"377","2023-04-20 00:00:00.000","2023-04-19 22:06:49.000","2023-04-20 13:09:22.000","2023-04-20 22:20:27.000","2023-04-20 22:24:31.000","2023-04-21 08:43:53.043"
"235","2023-04-20 00:00:00.000","2023-04-19 21:55:48.000","2023-04-20 12:20:02.000","2023-04-20 22:17:39.000","2023-04-20 22:19:19.000","2023-04-21 08:43:53.043"
"426","2023-04-20 00:00:00.000","2023-04-19 22:16:18.000","2023-04-20 12:53:55.000","2023-04-20 22:35:04.000","2023-04-20 22:36:31.000","2023-04-21 08:43:53.043"
"273","2023-04-20 00:00:00.000","2023-04-19 21:31:19.000","2023-04-20 13:27:40.000","2023-04-20 21:36:51.000","2023-04-20 21:48:07.000","2023-04-21 08:43:53.043"
"444","2023-04-20 00:00:00.000","2023-04-19 22:09:19.000","2023-04-20 12:36:17.000","2023-04-20 22:04:45.000","2023-04-20 22:06:55.000","2023-04-21 08:43:53.043"
"445","2023-04-20 00:00:00.000","2023-04-19 22:11:31.000","2023-04-20 13:54:37.000","2023-04-20 22:05:18.000","2023-04-20 22:08:26.000","2023-04-21 08:43:53.043"
"394","2023-04-20 00:00:00.000","2023-04-19 21:44:13.000","2023-04-20 15:18:27.000","2023-04-20 22:39:33.000","2023-04-20 22:44:20.000","2023-04-21 08:43:53.043"
"200","2023-04-20 00:00:00.000","2023-04-19 21:44:06.000","2023-04-20 10:29:28.000","2023-04-20 22:10:54.000","2023-04-20 22:15:05.000","2023-04-21 08:43:53.043"
"101","2023-04-20 00:00:00.000","2023-04-19 21:48:05.000","2023-04-20 11:36:03.000","2023-04-20 22:10:00.000","2023-04-20 22:11:02.000","2023-04-21 08:43:53.043"
"261","2023-04-20 00:00:00.000","2023-04-19 21:37:37.000","2023-04-20 12:04:37.000","2023-04-20 21:59:17.000","2023-04-20 22:01:25.000","2023-04-21 08:43:53.043"
"364","2023-04-20 00:00:00.000","2023-04-19 21:42:21.000","2023-04-20 11:38:52.000","2023-04-20 22:01:32.000","2023-04-20 22:03:08.000","2023-04-21 08:43:53.043"
"326","2023-04-20 00:00:00.000","2023-04-19 21:33:43.000","2023-04-20 12:21:14.000","2023-04-20 22:02:31.000","2023-04-20 22:07:44.000","2023-04-21 08:43:53.043"
"303","2023-04-20 00:00:00.000","2023-04-19 21:48:10.000","2023-04-20 11:55:30.000","2023-04-20 22:02:17.000","2023-04-20 22:05:16.000","2023-04-21 08:43:53.043"
"103","2023-04-20 00:00:00.000","2023-04-19 21:56:44.000","2023-04-20 12:26:53.000","2023-04-20 22:09:04.000","2023-04-20 22:12:07.000","2023-04-21 08:43:53.043"
"103","2023-04-20 00:00:00.000","2023-04-20 22:09:06.000","1899-12-30 00:00:00.000","1899-12-30 00:00:00.000","1899-12-30 00:00:00.000","2023-04-21 08:43:53.043"
"250","2023-04-20 00:00:00.000","2023-04-19 21:45:09.000","2023-04-20 11:39:56.000","2023-04-20 21:41:47.000","2023-04-20 21:49:37.000","2023-04-21 08:43:53.043"
"286","2023-04-20 00:00:00.000","2023-04-19 21:30:47.000","2023-04-20 15:54:00.000","2023-04-20 21:33:40.000","2023-04-20 21:46:40.000","2023-04-21 08:43:53.043"
"47","2023-04-20 00:00:00.000","2023-04-20 09:44:55.000","2023-04-20 14:40:38.000","2023-04-20 21:31:09.000","2023-04-20 21:46:28.000","2023-04-21 08:43:53.043"
"260","2023-04-20 00:00:00.000","2023-04-19 21:02:56.000","2023-04-20 11:44:21.000","2023-04-20 21:30:37.000","2023-04-20 21:43:56.000","2023-04-21 08:43:53.043"
"129","2023-04-20 00:00:00.000","2023-04-19 21:48:07.000","2023-04-20 11:18:25.000","2023-04-20 22:24:01.000","2023-04-20 22:24:59.000","2023-04-21 08:43:53.043"
"194","2023-04-20 00:00:00.000","2023-04-19 21:40:01.000","2023-04-20 11:37:45.000","2023-04-20 21:31:13.000","2023-04-20 21:44:59.000","2023-04-21 08:43:53.043"
"323","2023-04-20 00:00:00.000","2023-04-20 08:41:11.000","2023-04-20 12:24:54.000","2023-04-20 22:17:46.000","2023-04-20 22:19:09.000","2023-04-21 08:43:53.043"
"246","2023-04-20 00:00:00.000","2023-04-19 21:25:42.000","2023-04-20 12:37:50.000","2023-04-20 21:30:28.000","2023-04-20 21:45:18.000","2023-04-21 08:43:53.043"
"334","2023-04-20 00:00:00.000","2023-04-19 21:51:07.000","2023-04-20 12:49:49.000","2023-04-20 21:48:58.000","2023-04-20 21:51:48.000","2023-04-21 08:43:53.043"
"310","2023-04-20 00:00:00.000","2023-04-19 22:22:57.000","2023-04-20 11:43:10.000","2023-04-20 22:18:30.000","2023-04-20 22:19:24.000","2023-04-21 08:43:53.043"
"4","2023-04-20 00:00:00.000","2023-04-19 21:37:51.000","2023-04-20 12:36:08.000","2023-04-20 22:01:06.000","2023-04-20 22:04:20.000","2023-04-21 08:43:53.043"
"443","2023-04-20 00:00:00.000","2023-04-19 22:11:26.000","2023-04-20 10:43:25.000","2023-04-20 22:05:42.000","2023-04-20 22:08:20.000","2023-04-21 08:43:53.043"
"135","2023-04-20 00:00:00.000","2023-04-19 21:59:33.000","2023-04-20 12:04:56.000","2023-04-20 22:02:48.000","2023-04-20 22:04:48.000","2023-04-21 08:43:53.043"
